s_close,s_date
94.4936,"Sep 10, 2022"
94.4878,"Sep 11, 2022"
94.5037,"Sep 12, 2022"
94.9201,"Sep 13, 2022"
95.2795,"Sep 14, 2022"
94.9847,"Sep 15, 2022"
94.9633,"Sep 16, 2022"
94.9576,"Sep 17, 2022"
94.9519,"Sep 18, 2022"
94.3455,"Sep 19, 2022"
93.1733,"Sep 20, 2022"
92.4426,"Sep 21, 2022"
92.5584,"Sep 22, 2022"
91.5202,"Sep 23, 2022"
91.5147,"Sep 24, 2022"
91.5092,"Sep 25, 2022"
93.1052,"Sep 26, 2022"
94.1571,"Sep 27, 2022"
94.1219,"Sep 28, 2022"
93.3366,"Sep 29, 2022"
93.4961,"Sep 30, 2022"
93.4904,"Oct 01, 2022"
93.4847,"Oct 02, 2022"
93.8607,"Oct 03, 2022"
94.1101,"Oct 04, 2022"
94.8391,"Oct 05, 2022"
96.0435,"Oct 06, 2022"
95.9315,"Oct 07, 2022"
95.926,"Oct 08, 2022"
95.9206,"Oct 09, 2022"
96.1739,"Oct 10, 2022"
96.0555,"Oct 11, 2022"
96.2573,"Oct 12, 2022"
96.4389,"Oct 13, 2022"
96.1174,"Oct 14, 2022"
96.1117,"Oct 15, 2022"
96.1061,"Oct 16, 2022"
95.3927,"Oct 17, 2022"
95.6255,"Oct 18, 2022"
96.6614,"Oct 19, 2022"
96.7548,"Oct 20, 2022"
96.6681,"Oct 21, 2022"
96.6623,"Oct 22, 2022"
96.6564,"Oct 23, 2022"
96.784,"Oct 24, 2022"
96.3576,"Oct 25, 2022"
94.6327,"Oct 26, 2022"
95.089,"Oct 27, 2022"
94.1204,"Oct 28, 2022"
94.1149,"Oct 29, 2022"
94.1095,"Oct 30, 2022"
94.2714,"Oct 31, 2022"
95.8011,"Nov 01, 2022"
96.627,"Nov 02, 2022"
97.0278,"Nov 03, 2022"
96.4042,"Nov 04, 2022"
96.3984,"Nov 05, 2022"
96.3927,"Nov 06, 2022"
97.2869,"Nov 07, 2022"
98.1474,"Nov 08, 2022"
98.1415,"Nov 09, 2022"
100.257,"Nov 10, 2022"
100.696,"Nov 11, 2022"
100.69,"Nov 12, 2022"
100.685,"Nov 13, 2022"
99.9264,"Nov 14, 2022"
100.083,"Nov 15, 2022"
100.037,"Nov 16, 2022"
99.6408,"Nov 17, 2022"
