s_close,s_date
599.558,"Jun 10, 2020"
600.592,"Jun 11, 2020"
591.562,"Jun 12, 2020"
591.539,"Jun 13, 2020"
591.515,"Jun 14, 2020"
580.904,"Jun 15, 2020"
586.948,"Jun 16, 2020"
584.84,"Jun 17, 2020"
578.565,"Jun 18, 2020"
578.779,"Jun 19, 2020"
578.756,"Jun 20, 2020"
578.732,"Jun 21, 2020"
583.039,"Jun 22, 2020"
586.233,"Jun 23, 2020"
584.902,"Jun 24, 2020"
578.842,"Jun 25, 2020"
581.376,"Jun 26, 2020"
581.353,"Jun 27, 2020"
581.33,"Jun 28, 2020"
583.681,"Jun 29, 2020"
587.4,"Jun 30, 2020"
594.319,"Jul 01, 2020"
595.511,"Jul 02, 2020"
597.12,"Jul 03, 2020"
597.097,"Jul 04, 2020"
597.075,"Jul 05, 2020"
599.614,"Jul 06, 2020"
602.085,"Jul 07, 2020"
605.446,"Jul 08, 2020"
612.428,"Jul 09, 2020"
613.868,"Jul 10, 2020"
613.845,"Jul 11, 2020"
613.822,"Jul 12, 2020"
619.804,"Jul 13, 2020"
620.505,"Jul 14, 2020"
620.422,"Jul 15, 2020"
626.668,"Jul 16, 2020"
632.572,"Jul 17, 2020"
632.547,"Jul 18, 2020"
632.522,"Jul 19, 2020"
638.484,"Jul 20, 2020"
640.383,"Jul 21, 2020"
642.786,"Jul 22, 2020"
640.021,"Jul 23, 2020"
640.18,"Jul 24, 2020"
640.155,"Jul 25, 2020"
640.129,"Jul 26, 2020"
651.124,"Jul 27, 2020"
657.864,"Jul 28, 2020"
662.37,"Jul 29, 2020"
667.74,"Jul 30, 2020"
667.711,"Jul 31, 2020"
667.682,"Aug 01, 2020"
667.654,"Aug 02, 2020"
677.024,"Aug 03, 2020"
669.654,"Aug 04, 2020"
675.694,"Aug 05, 2020"
675.872,"Aug 06, 2020"
676.004,"Aug 07, 2020"
675.974,"Aug 08, 2020"
675.944,"Aug 09, 2020"
673.915,"Aug 10, 2020"
683.65,"Aug 11, 2020"
682.434,"Aug 12, 2020"
678.594,"Aug 13, 2020"
678.563,"Aug 14, 2020"
678.533,"Aug 15, 2020"
678.502,"Aug 16, 2020"
673.163,"Aug 17, 2020"
677.65,"Aug 18, 2020"
678.646,"Aug 19, 2020"
676.122,"Aug 20, 2020"
674.07,"Aug 21, 2020"
674.07,"Aug 22, 2020"
674.012,"Aug 23, 2020"
675.946,"Aug 24, 2020"
684.436,"Aug 25, 2020"
697.562,"Aug 26, 2020"
705.586,"Aug 27, 2020"
704.314,"Aug 28, 2020"
704.284,"Aug 29, 2020"
704.255,"Aug 30, 2020"
706.79,"Aug 31, 2020"
710.907,"Sep 01, 2020"
716.881,"Sep 02, 2020"
721.31,"Sep 03, 2020"
719.213,"Sep 04, 2020"
719.182,"Sep 05, 2020"
719.151,"Sep 06, 2020"
723.493,"Sep 07, 2020"
719.023,"Sep 08, 2020"
720.077,"Sep 09, 2020"
731.084,"Sep 10, 2020"
730.472,"Sep 11, 2020"
730.441,"Sep 12, 2020"
730.41,"Sep 13, 2020"
731.074,"Sep 14, 2020"
728.753,"Sep 15, 2020"
726.756,"Sep 16, 2020"
728.629,"Sep 17, 2020"
731.332,"Sep 18, 2020"
731.301,"Sep 19, 2020"
731.27,"Sep 20, 2020"
728.441,"Sep 21, 2020"
