Date,Actual Price,Predicted Price
2023-11-21,18345.0,17973.04358376355
2023-11-22,18204.9,18351.156578411552
2023-11-23,18055.8,18223.849244271696
2023-11-24,18364.5,18079.054287333463
2023-11-25,18063.5,18374.60013626845
2023-11-26,18063.5,18072.2244549029
2023-11-27,18224.9,18085.534192952582
2023-11-28,18722.9,18213.365457647782
2023-11-29,18761.7,18707.739946887807
2023-11-30,18627.0,18726.906992529497
2023-12-01,18944.7,18637.45617810347
2023-12-02,18737.2,18927.70656992124
2023-12-03,18737.2,18756.493684079087
2023-12-04,18333.9,18753.52701358891
2023-12-05,18469.9,18376.208037885677
2023-12-06,18508.4,18500.04533485738
2023-12-07,18523.2,18523.003680571237
2023-12-08,18248.0,18534.944458272283
2023-12-09,18275.0,18256.891126687282
2023-12-10,18275.0,18283.05416749212
2023-12-11,18073.6,18258.751080501625
2023-12-12,18050.7,18069.874194675933
2023-12-13,18368.5,18029.569272569504
2023-12-14,18515.4,18337.22535869228
2023-12-15,18363.9,18465.916857817178
2023-12-16,18238.5,18343.064126624973
2023-12-17,18238.5,18221.353080957735
2023-12-18,18191.9,18238.340257196032
2023-12-19,18548.6,18186.274506950278
2023-12-20,18426.8,18546.746179620415
2023-12-21,18574.3,18417.565947840754
2023-12-22,18414.6,18592.733077412824
2023-12-23,18384.5,18416.938153450137
2023-12-24,18384.5,18423.894974998195
2023-12-25,18420.0,18389.756522615928
2023-12-26,18509.1,18453.67074444676
2023-12-27,18831.3,18503.12829444364
2023-12-28,18583.5,18842.988249690257
2023-12-29,18457.5,18570.696328857703
2023-12-30,18423.4,18493.688497883508
2023-12-31,18457.2,18414.05904307022
2024-01-01,18474.0,18482.905321249746
2024-01-02,18428.4,18460.244524147358
2024-01-03,18456.6,18476.65807491799
2024-01-04,18489.8,18449.1152939776
2024-01-05,18493.6,18460.768128938216
2024-01-06,18484.7,18432.537516611963
2024-01-07,18183.1,18443.215386771164
2024-01-08,18319.2,18417.290363585977
2024-01-09,18325.6,18429.308214532597
2024-01-10,18288.6,18407.12469820117
2024-01-11,18290.3,18421.285690968132
2024-01-12,18433.6,18402.93006022573
2024-01-13,18210.3,18418.91174542416
2024-01-14,18210.3,18403.615311738482
2024-01-15,18468.0,18420.510238848103
2024-01-16,18270.7,18407.183136814372
2024-01-17,18020.9,18423.986119696394
2024-01-18,18151.6,18411.62973503846
2024-01-19,18245.1,18427.56003819195
2024-01-20,18249.9,18415.49328891071
2024-01-21,18249.9,18430.128789145805
2024-01-22,18137.6,18418.039645605935
2024-01-23,18219.3,18431.30022720287
2024-01-24,18092.1,18419.176981759192
2024-01-25,18142.5,18431.22086085905
2024-01-26,18109.5,18419.229018897822
2024-01-27,18129.9,18430.324412754362
2024-01-28,18129.9,18418.684042748464
2024-01-29,18231.5,18429.100824742996
2024-01-30,18267.6,18417.99756642693
2024-01-31,18243.3,18427.940590154427
2024-02-01,18444.3,18417.481330145994
2024-02-02,18291.8,18427.067250589665
2024-02-03,18311.4,18417.274992686354
2024-02-04,18311.4,18426.541849326637
2024-02-05,18179.0,18417.37578135274
2024-02-06,18279.8,18426.309897245632
2024-02-07,18259.2,18417.695287641436
2024-02-08,18229.6,18426.26138215201
2024-02-09,18154.1,18418.11729240613
2024-02-10,17969.9,18426.28236213199
2024-02-11,17969.9,18418.54047017294
2024-02-12,18111.9,18426.28739461897
2024-02-13,17868.3,18418.900276220207
2024-02-14,17865.7,18426.231488561687
2024-02-15,17985.5,18419.172223803886
2024-02-16,18050.6,18426.106358310168
2024-02-17,18048.9,18419.362960663366
