Date,Price,,,,,
2010-01-01,84.4,,,,,
2010-01-04,84.65,,,,,
2010-01-05,84.7,,,,,
2010-01-06,84.5,,,,,
2010-01-07,84.65,,,,,
2010-01-08,84.85,,,,,
2010-01-11,84.9,,,,,
2010-01-12,84.7,,,,,
2010-01-13,84.7,,,,,
2010-01-14,84.5,,,,,
2010-01-15,84.25,,,,,
2010-01-18,84.4,,,,,
2010-01-19,84.7,,,,,
2010-01-20,84.65,,,,,
2010-01-21,84.6,,,,,
2010-01-22,84.55,,,,,
2010-01-25,84.55,,,,,
2010-01-26,84.4,,,,,
2010-01-27,84.4,,,,,
2010-01-28,84.7,,,,,
2010-01-29,84.65,,,,,
2010-02-01,85,,,,,
2010-02-02,84.9,,,,,
2010-02-03,84.95,,,,,
2010-02-04,84.8,,,,,
2010-02-05,84.7,,,,,
2010-02-08,85.05,,,,,
2010-02-09,85.05,,,,,
2010-02-10,84.8,,,,,
2010-02-11,84.9,,,,,
2010-02-12,84.7,,,,,
2010-02-15,85,,,,,
2010-02-16,84.8,,,,,
2010-02-17,84.7,,,,,
2010-02-18,84.9,,,,,
2010-02-19,84.95,,,,,
2010-02-22,85.1,,,,,
2010-02-23,85.05,,,,,
2010-02-24,84.85,,,,,
2010-02-25,84.9,,,,,
2010-02-26,85.15,,,,,
2010-03-01,85.15,,,,,
2010-03-02,85.15,,,,,
2010-03-03,85.05,,,,,
2010-03-04,84.85,,,,,
2010-03-05,84.7,,,,,
2010-03-08,84.7,,,,,
2010-03-09,84.6,,,,,
2010-03-10,84.25,,,,,
2010-03-11,84.25,,,,,
2010-03-12,83.6,,,,,
2010-03-15,84.2,,,,,
2010-03-16,84.4,,,,,
2010-03-17,84.2,,,,,
2010-03-18,84.4,,,,,
2010-03-19,84.05,,,,,
2010-03-22,84.23,,,,,
2010-03-23,84.05,,,,,
2010-03-24,83.9,,,,,
2010-03-25,83.6,,,,,
2010-03-26,83.85,,,,,
2010-03-29,83.9,,,,,
2010-03-30,84.2,,,,,
2010-03-31,84,,,,,
2010-04-01,84.2,,,,,
2010-04-02,84.45,,,,,
2010-04-05,84.1,,,,,
2010-04-06,83.85,,,,,
2010-04-07,83.55,,,,,
2010-04-08,83.75,,,,,
2010-04-09,84.05,,,,,
2010-04-12,84,,,,,
2010-04-13,83.85,,,,,
2010-04-14,83.9,,,,,
2010-04-15,84.1,,,,,
2010-04-16,84.05,,,,,
2010-04-19,84.05,,,,,
2010-04-20,84.2,,,,,
2010-04-21,83.95,,,,,
2010-04-22,83.95,,,,,
2010-04-23,84.25,,,,,
2010-04-26,84,,,,,
2010-04-27,84.05,,,,,
2010-04-28,83.95,,,,,
2010-04-29,84.05,,,,,
2010-04-30,84,,,,,
2010-05-03,83.95,,,,,
2010-05-04,84.15,,,,,
2010-05-05,84.2,,,,,
2010-05-06,84.3,,,,,
2010-05-07,84.35,,,,,
2010-05-10,84.22,,,,,
2010-05-11,83.9,,,,,
2010-05-12,84.2,,,,,
2010-05-13,84.25,,,,,
2010-05-14,84.35,,,,,
2010-05-17,84.5,,,,,
2010-05-18,84.55,,,,,
2010-05-19,84.45,,,,,
2010-05-20,84.35,,,,,
2010-05-21,84.6,,,,,
2010-05-24,84.55,,,,,
2010-05-25,84.75,,,,,
2010-05-26,85.35,,,,,
2010-05-27,85.1,,,,,
2010-05-28,85.2,,,,,
2010-05-31,85.2,,,,,
2010-06-01,85.5,,,,,
2010-06-02,85.45,,,,,
2010-06-03,85.25,,,,,
2010-06-04,85.15,,,,,
2010-06-07,85.5,,,,,
2010-06-08,85.4,,,,,
2010-06-09,85.3,,,,,
2010-06-10,85.3,,,,,
2010-06-11,85.3,,,,,
2010-06-14,85.5,,,,,
2010-06-15,85.45,,,,,
2010-06-16,85.25,,,,,
2010-06-17,85.5,,,,,
2010-06-18,85.55,,,,,
2010-06-21,85.4,,,,,
2010-06-22,85.5,,,,,
2010-06-23,85.4,,,,,
2010-06-24,85.35,,,,,
2010-06-25,85.4,,,,,
2010-06-28,85.45,,,,,
2010-06-29,85.5,,,,,
2010-06-30,85.6,,,,,
2010-07-01,85.6,,,,,
2010-07-02,85.5,,,,,
2010-07-05,85.55,,,,,
2010-07-06,85.65,,,,,
2010-07-07,85.7,,,,,
2010-07-08,85.7,,,,,
2010-07-09,85.85,,,,,
2010-07-12,85.85,,,,,
2010-07-13,85.8,,,,,
2010-07-14,85.6,,,,,
2010-07-15,85.6,,,,,
2010-07-16,85.8,,,,,
2010-07-19,85.42,,,,,
2010-07-20,85.6,,,,,
2010-07-21,85.6,,,,,
2010-07-22,85.55,,,,,
2010-07-23,85.4,,,,,
2010-07-26,85.65,,,,,
2010-07-27,85.6,,,,,
2010-07-28,85.65,,,,,
2010-07-29,85.7,,,,,
2010-07-30,85.3,,,,,
2010-08-02,85.8,,,,,
2010-08-03,85.75,,,,,
2010-08-04,85.75,,,,,
2010-08-05,85.75,,,,,
2010-08-06,85.75,,,,,
2010-08-09,85.75,,,,,
2010-08-10,85.8,,,,,
2010-08-11,85.8,,,,,
2010-08-12,85.8,,,,,
2010-08-13,85.65,,,,,
2010-08-16,85.7,,,,,
2010-08-17,85.7,,,,,
2010-08-18,85.7,,,,,
2010-08-19,85.7,,,,,
2010-08-20,85.7,,,,,
2010-08-23,85.65,,,,,
2010-08-24,85.65,,,,,
2010-08-25,85.65,,,,,
2010-08-26,85.4,,,,,
2010-08-27,85.65,,,,,
2010-08-30,85.5,,,,,
2010-08-31,85.5,,,,,
2010-09-01,85.5,,,,,
2010-09-02,85.55,,,,,
2010-09-03,85.75,,,,,
2010-09-06,85.9,,,,,
2010-09-07,86.05,,,,,
2010-09-08,85.7,,,,,
2010-09-09,85.75,,,,,
2010-09-10,85.61,,,,,
2010-09-13,85.65,,,,,
2010-09-14,85.85,,,,,
2010-09-15,85.75,,,,,
2010-09-16,85.82,,,,,
2010-09-17,85.6,,,,,
2010-09-20,85.85,,,,,
2010-09-21,86,,,,,
2010-09-22,85.9,,,,,
2010-09-23,86,,,,,
2010-09-24,86.12,,,,,
2010-09-27,86.15,,,,,
2010-09-28,86.25,,,,,
2010-09-29,86.3,,,,,
2010-09-30,86.35,,,,,
2010-10-01,86.3,,,,,
2010-10-04,86.3,,,,,
2010-10-05,86.2,,,,,
2010-10-06,86.05,,,,,
2010-10-07,85.85,,,,,
2010-10-08,86.05,,,,,
2010-10-11,86.25,,,,,
2010-10-12,86.1,,,,,
2010-10-13,86.05,,,,,
2010-10-14,85.95,,,,,
2010-10-15,85.9,,,,,
2010-10-18,86.1,,,,,
2010-10-19,86,,,,,
2010-10-20,86.05,,,,,
2010-10-21,86.05,,,,,
2010-10-22,85.95,,,,,
2010-10-25,85.9,,,,,
2010-10-26,85.65,,,,,
2010-10-27,85.95,,,,,
2010-10-28,85.9,,,,,
2010-10-29,85.92,,,,,
2010-11-01,85.95,,,,,
2010-11-02,85.7,,,,,
2010-11-03,85.75,,,,,
2010-11-04,85.65,,,,,
2010-11-05,85.35,,,,,
2010-11-08,85.4,,,,,
2010-11-09,85.4,,,,,
2010-11-10,85.5,,,,,
2010-11-11,85.45,,,,,
2010-11-12,85.7,,,,,
2010-11-15,85.5,,,,,
2010-11-16,85.65,,,,,
2010-11-17,85.4,,,,,
2010-11-18,85.35,,,,,
2010-11-19,85.4,,,,,
2010-11-22,85.6,,,,,
2010-11-23,85.52,,,,,
2010-11-24,85.6,,,,,
2010-11-25,85.65,,,,,
2010-11-26,85.85,,,,,
2010-11-29,85.85,,,,,
2010-11-30,85.8,,,,,
2010-12-01,85.7,,,,,
2010-12-02,85.9,,,,,
2010-12-03,85.85,,,,,
2010-12-06,85.9,,,,,
2010-12-07,85.7,,,,,
2010-12-08,85.75,,,,,
2010-12-09,85.65,,,,,
2010-12-10,85.9,,,,,
2010-12-13,85.85,,,,,
2010-12-14,85.8,,,,,
2010-12-15,85.8,,,,,
2010-12-16,85.8,,,,,
2010-12-17,85.8,,,,,
2010-12-20,85.8,,,,,
2010-12-21,85.8,,,,,
2010-12-22,85.82,,,,,
2010-12-23,85.75,,,,,
2010-12-24,85.75,,,,,
2010-12-27,85.85,,,,,
2010-12-28,85.7,,,,,
2010-12-29,85.9,,,,,
2010-12-30,85.75,,,,,
2010-12-31,85.7,,,,,
2011-01-03,85.75,,,,,
2011-01-04,85.75,,,,,
2011-01-05,85.8,,,,,
2011-01-06,85.8,,,,,
2011-01-07,85.8,,,,,
2011-01-10,85.8,,,,,
2011-01-11,85.7,,,,,
2011-01-12,85.7,,,,,
2011-01-13,85.7,,,,,
2011-01-14,85.6,,,,,
2011-01-17,85.65,,,,,
2011-01-18,85.85,,,,,
2011-01-19,85.75,,,,,
2011-01-20,85.75,,,,,
2011-01-21,85.9,,,,,
2011-01-24,85.9,,,,,
2011-01-25,85.9,,,,,
2011-01-26,85.9,,,,,
2011-01-27,85.9,,,,,
2011-01-28,85.6,,,,,
2011-01-31,85.7,,,,,
2011-02-01,85.6,,,,,
2011-02-02,85.5,,,,,
2011-02-03,85.6,,,,,
2011-02-04,85.6,,,,,
2011-02-07,85.55,,,,,
2011-02-08,85.35,,,,,
2011-02-09,85.05,,,,,
2011-02-10,84.95,,,,,
2011-02-11,84.9,,,,,
2011-02-14,85.15,,,,,
2011-02-15,85.35,,,,,
2011-02-16,85.25,,,,,
2011-02-17,85.35,,,,,
2011-02-18,85.5,,,,,
2011-02-19,85.43,,,,,
2011-02-21,85.55,,,,,
2011-02-22,85.45,,,,,
2011-02-23,85.25,,,,,
2011-02-24,85.45,,,,,
2011-02-25,85.65,,,,,
2011-02-26,85.675,,,,,
2011-02-28,85.75,,,,,
2011-03-01,85.55,,,,,
2011-03-02,85.67,,,,,
2011-03-03,85.65,,,,,
2011-03-04,85.55,,,,,
2011-03-05,85.415,,,,,
2011-03-07,85.35,,,,,
2011-03-08,85.02,,,,,
2011-03-09,85.4,,,,,
2011-03-10,85.4,,,,,
2011-03-11,85.15,,,,,
2011-03-12,85.475,,,,,
2011-03-14,85.55,,,,,
2011-03-15,85.5,,,,,
2011-03-16,85.35,,,,,
2011-03-17,85.4,,,,,
2011-03-18,85.45,,,,,
2011-03-19,85.465,,,,,
2011-03-21,85.55,,,,,
2011-03-22,85.4,,,,,
2011-03-23,85.3,,,,,
2011-03-24,85.2,,,,,
2011-03-25,84.9,,,,,
2011-03-26,85.285,,,,,
2011-03-28,85.38,,,,,
2011-03-29,85.35,,,,,
2011-03-30,85.2,,,,,
2011-03-31,85.4,,,,,
2011-04-01,85.3,,,,,
2011-04-02,85.405,,,,,
2011-04-04,85.2,,,,,
2011-04-05,85.35,,,,,
2011-04-06,85.15,,,,,
2011-04-07,84.75,,,,,
2011-04-08,84.95,,,,,
2011-04-09,84.99,,,,,
2011-04-11,84.7,,,,,
2011-04-12,84.52,,,,,
2011-04-13,84.25,,,,,
2011-04-14,84.3,,,,,
2011-04-15,84.2,,,,,
2011-04-16,84.35,,,,,
2011-04-18,84.35,,,,,
2011-04-19,84.6,,,,,
2011-04-20,84.52,,,,,
2011-04-21,84.45,,,,,
2011-04-22,84.32,,,,,
2011-04-23,84.255,,,,,
2011-04-25,84.6,,,,,
2011-04-26,84.75,,,,,
2011-04-27,84.4,,,,,
2011-04-28,84.8,,,,,
2011-04-29,84.8,,,,,
2011-04-30,84.725,,,,,
2011-05-02,84.62,,,,,
2011-05-03,84.37,,,,,
2011-05-04,84.75,,,,,
2011-05-05,84.55,,,,,
2011-05-06,84.7,,,,,
2011-05-07,85.175,,,,,
2011-05-09,84.85,,,,,
2011-05-10,84.88,,,,,
2011-05-11,85.02,,,,,
2011-05-12,84.9,,,,,
2011-05-13,85.25,,,,,
2011-05-14,85.275,,,,,
2011-05-16,85.45,,,,,
2011-05-17,85.55,,,,,
2011-05-18,85.55,,,,,
2011-05-19,85.85,,,,,
2011-05-20,86.3,,,,,
2011-05-21,86.36,,,,,
2011-05-23,85.85,,,,,
2011-05-24,85.65,,,,,
2011-05-25,85.73,,,,,
2011-05-26,85.65,,,,,
2011-05-27,85.75,,,,,
2011-05-28,85.86,,,,,
2011-05-30,85.9,,,,,
2011-05-31,86.05,,,,,
2011-06-01,86.05,,,,,
2011-06-02,86.02,,,,,
2011-06-03,85.9,,,,,
2011-06-04,85.97,,,,,
2011-06-06,86,,,,,
2011-06-07,86.05,,,,,
2011-06-08,85.95,,,,,
2011-06-09,85.7,,,,,
2011-06-10,85.7,,,,,
2011-06-11,85.7,,,,,
2011-06-13,85.75,,,,,
2011-06-14,85.85,,,,,
2011-06-15,85.9,,,,,
2011-06-16,85.9,,,,,
2011-06-17,85.95,,,,,
2011-06-18,85.855,,,,,
2011-06-20,85.85,,,,,
2011-06-21,85.75,,,,,
2011-06-22,85.7,,,,,
2011-06-23,85.8,,,,,
2011-06-24,85.98,,,,,
2011-06-25,85.925,,,,,
2011-06-27,86.05,,,,,
2011-06-28,86.1,,,,,
2011-06-29,86.15,,,,,
2011-06-30,86.05,,,,,
2011-07-01,86.05,,,,,
2011-07-02,85.925,,,,,
2011-07-04,86,,,,,
2011-07-05,85.98,,,,,
2011-07-06,85.9,,,,,
2011-07-07,85.93,,,,,
2011-07-08,86.02,,,,,
2011-07-09,85.915,,,,,
2011-07-11,86,,,,,
2011-07-12,85.88,,,,,
2011-07-13,85.9,,,,,
2011-07-14,86.05,,,,,
2011-07-15,86.15,,,,,
2011-07-16,86.075,,,,,
2011-07-18,86.2,,,,,
2011-07-19,86.2,,,,,
2011-07-20,86.25,,,,,
2011-07-21,86.2,,,,,
2011-07-22,86.2,,,,,
2011-07-23,86.18,,,,,
2011-07-25,86.42,,,,,
2011-07-26,86.45,,,,,
2011-07-27,86.75,,,,,
2011-07-28,86.5,,,,,
2011-07-29,86.65,,,,,
2011-07-30,86.57,,,,,
2011-08-01,86.8,,,,,
2011-08-02,86.8,,,,,
2011-08-03,86.62,,,,,
2011-08-04,86.3,,,,,
2011-08-05,86.3,,,,,
2011-08-06,86.615,,,,,
2011-08-08,86.46,,,,,
2011-08-09,86.5,,,,,
2011-08-10,86.4,,,,,
2011-08-11,86.4,,,,,
2011-08-12,86.48,,,,,
2011-08-13,86.635,,,,,
2011-08-15,86.7,,,,,
2011-08-16,86.65,,,,,
2011-08-17,86.75,,,,,
2011-08-18,86.9,,,,,
2011-08-19,86.95,,,,,
2011-08-20,86.97,,,,,
2011-08-22,87.1,,,,,
2011-08-23,87,,,,,
2011-08-24,86.82,,,,,
2011-08-25,86.85,,,,,
2011-08-26,86.95,,,,,
2011-08-27,87.16,,,,,
2011-08-29,87.4,,,,,
2011-08-30,87.32,,,,,
2011-08-31,87.32,,,,,
2011-09-01,87.32,,,,,
2011-09-02,87.32,,,,,
2011-09-03,87.32,,,,,
2011-09-05,87.32,,,,,
2011-09-06,87.5,,,,,
2011-09-07,87.55,,,,,
2011-09-08,87.5,,,,,
2011-09-09,87.5,,,,,
2011-09-10,87.5,,,,,
2011-09-12,87.55,,,,,
2011-09-13,87.5,,,,,
2011-09-14,87.7,,,,,
2011-09-15,87.65,,,,,
2011-09-16,87.85,,,,,
2011-09-17,87.76,,,,,
2011-09-19,87.72,,,,,
2011-09-20,87.8,,,,,
2011-09-21,87.8,,,,,
2011-09-22,87.6,,,,,
2011-09-23,87.6,,,,,
2011-09-24,87.605,,,,,
2011-09-26,87.52,,,,,
2011-09-27,87.45,,,,,
2011-09-28,87.5,,,,,
2011-09-29,87.55,,,,,
2011-09-30,87.5,,,,,
2011-10-01,87.45,,,,,
2011-10-03,87.5,,,,,
2011-10-04,87.4,,,,,
2011-10-05,87.3,,,,,
2011-10-06,87.27,,,,,
2011-10-07,87.42,,,,,
2011-10-08,87.405,,,,,
2011-10-10,87.55,,,,,
2011-10-11,87.45,,,,,
2011-10-12,87.25,,,,,
2011-10-13,86.95,,,,,
2011-10-14,86.65,,,,,
2011-10-15,86.65,,,,,
2011-10-17,86.65,,,,,
2011-10-18,86.75,,,,,
2011-10-19,86.75,,,,,
2011-10-20,86.8,,,,,
2011-10-21,86.9,,,,,
2011-10-22,86.9,,,,,
2011-10-24,86.8,,,,,
2011-10-25,86.88,,,,,
2011-10-26,86.9,,,,,
2011-10-27,86.83,,,,,
2011-10-28,86.7,,,,,
2011-10-29,86.7,,,,,
2011-10-31,86.55,,,,,
2011-11-01,86.1,,,,,
2011-11-02,86.2,,,,,
2011-11-03,86.22,,,,,
2011-11-04,86.35,,,,,
2011-11-05,86.35,,,,,
2011-11-07,86.35,,,,,
2011-11-08,86.35,,,,,
2011-11-09,86.35,,,,,
2011-11-10,86.7,,,,,
2011-11-11,86.73,,,,,
2011-11-12,86.73,,,,,
2011-11-14,86.72,,,,,
2011-11-15,86.9,,,,,
2011-11-16,87.05,,,,,
2011-11-17,86.95,,,,,
2011-11-18,87.22,,,,,
2011-11-19,87.22,,,,,
2011-11-21,87.3,,,,,
2011-11-22,87.55,,,,,
2011-11-23,87.55,,,,,
2011-11-24,87.73,,,,,
2011-11-25,88.02,,,,,
2011-11-26,87.85,,,,,
2011-11-28,88.05,,,,,
2011-11-29,88.4,,,,,
2011-11-30,88.75,,,,,
2011-12-01,88.82,,,,,
2011-12-02,89.45,,,,,
2011-12-03,89.45,,,,,
2011-12-05,89.45,,,,,
2011-12-06,89.55,,,,,
2011-12-07,89.35,,,,,
2011-12-08,89,,,,,
2011-12-09,89.05,,,,,
2011-12-10,89.05,,,,,
2011-12-12,89.2,,,,,
2011-12-13,89.2,,,,,
2011-12-14,89.6,,,,,
2011-12-15,89.65,,,,,
2011-12-16,89.7,,,,,
2011-12-17,89.7,,,,,
2011-12-19,89.85,,,,,
2011-12-20,90,,,,,
2011-12-21,89.95,,,,,
2011-12-22,89.45,,,,,
2011-12-23,89.3,,,,,
2011-12-24,89.3,,,,,
2011-12-26,89.48,,,,,
2011-12-27,89.95,,,,,
2011-12-28,89.85,,,,,
2011-12-29,89.85,,,,,
2011-12-30,89.88,,,,,
2011-12-31,89.88,,,,,
2012-01-02,89.87,,,,,
2012-01-03,90.16,,,,,
2012-01-04,90.3,,,,,
2012-01-05,90.45,,,,,
2012-01-06,90.7,,,,,
2012-01-07,90.7,,,,,
2012-01-09,90.08,,,,,
2012-01-10,89.875,,,,,
2012-01-11,90.05,,,,,
2012-01-12,90.2,,,,,
2012-01-13,90.3,,,,,
2012-01-14,90.3,,,,,
2012-01-16,90.2,,,,,
2012-01-17,90.5,,,,,
2012-01-18,90.3,,,,,
2012-01-19,90.05,,,,,
2012-01-20,90.25,,,,,
2012-01-21,90.25,,,,,
2012-01-23,90.25,,,,,
2012-01-24,90.25,,,,,
2012-01-25,90.27,,,,,
2012-01-26,90.28,,,,,
2012-01-27,90.2,,,,,
2012-01-28,90.2,,,,,
2012-01-30,90.45,,,,,
2012-01-31,90.4,,,,,
2012-02-01,90.45,,,,,
2012-02-02,90.45,,,,,
2012-02-03,90.5,,,,,
2012-02-04,90.5,,,,,
2012-02-06,90.6,,,,,
2012-02-07,90.6,,,,,
2012-02-08,90.7,,,,,
2012-02-09,90.8,,,,,
2012-02-10,90.65,,,,,
2012-02-11,90.75,,,,,
2012-02-13,90.9,,,,,
2012-02-14,90.65,,,,,
2012-02-15,90.75,,,,,
2012-02-16,90.75,,,,,
2012-02-17,90.8,,,,,
2012-02-18,90.85,,,,,
2012-02-20,90.8,,,,,
2012-02-21,90.92,,,,,
2012-02-22,90.85,,,,,
2012-02-23,90.85,,,,,
2012-02-24,90.9,,,,,
2012-02-25,90.95,,,,,
2012-02-27,90.9,,,,,
2012-02-28,91,,,,,
2012-02-29,91.02,,,,,
2012-03-01,91,,,,,
2012-03-02,91.05,,,,,
2012-03-03,91.05,,,,,
2012-03-05,90.95,,,,,
2012-03-06,90.95,,,,,
2012-03-07,90.975,,,,,
2012-03-08,90.9,,,,,
2012-03-09,90.75,,,,,
2012-03-10,90.75,,,,,
2012-03-12,90.7,,,,,
2012-03-13,90.8,,,,,
2012-03-14,90.7,,,,,
2012-03-15,90.8,,,,,
2012-03-16,90.6,,,,,
2012-03-17,90.6,,,,,
2012-03-19,90.65,,,,,
2012-03-20,90.8,,,,,
2012-03-21,90.8,,,,,
2012-03-22,90.88,,,,,
2012-03-23,90.87,,,,,
2012-03-24,90.87,,,,,
2012-03-26,90.85,,,,,
2012-03-27,90.63,,,,,
2012-03-28,90.65,,,,,
2012-03-29,90.75,,,,,
2012-03-30,90.62,,,,,
2012-03-31,90.62,,,,,
2012-04-02,90.72,,,,,
2012-04-03,90.5,,,,,
2012-04-04,90.4,,,,,
2012-04-05,90.55,,,,,
2012-04-06,90.6,,,,,
2012-04-07,90.6,,,,,
2012-04-09,90.7,,,,,
2012-04-10,90.75,,,,,
2012-04-11,90.75,,,,,
2012-04-12,90.75,,,,,
2012-04-13,90.6,,,,,
2012-04-14,90.6,,,,,
2012-04-16,90.8,,,,,
2012-04-17,90.78,,,,,
2012-04-18,90.8,,,,,
2012-04-19,90.8,,,,,
2012-04-20,90.8,,,,,
2012-04-21,90.8,,,,,
2012-04-23,90.9,,,,,
2012-04-24,90.95,,,,,
2012-04-25,90.87,,,,,
2012-04-26,90.9,,,,,
2012-04-27,90.95,,,,,
2012-04-28,90.95,,,,,
2012-04-30,91.1,,,,,
2012-05-01,91.1,,,,,
2012-05-02,91,,,,,
2012-05-03,90.8,,,,,
2012-05-04,90.8,,,,,
2012-05-05,90.8,,,,,
2012-05-07,90.82,,,,,
2012-05-08,90.9,,,,,
2012-05-09,90.9,,,,,
2012-05-10,90.95,,,,,
2012-05-11,90.98,,,,,
2012-05-12,90.98,,,,,
2012-05-14,90.9,,,,,
2012-05-15,90.9,,,,,
2012-05-16,90.9,,,,,
2012-05-17,90.95,,,,,
2012-05-18,90.95,,,,,
2012-05-19,90.95,,,,,
2012-05-21,91.3,,,,,
2012-05-22,91.31,,,,,
2012-05-23,92.05,,,,,
2012-05-24,92,,,,,
2012-05-25,91.8,,,,,
2012-05-26,91.8,,,,,
2012-05-28,92.165,,,,,
2012-05-29,92.9,,,,,
2012-05-30,93.53,,,,,
2012-05-31,93.65,,,,,
2012-06-01,93.75,,,,,
2012-06-02,93.72,,,,,
2012-06-04,93.9,,,,,
2012-06-05,93.9,,,,,
2012-06-06,94.2,,,,,
2012-06-07,94.15,,,,,
2012-06-08,94.35,,,,,
2012-06-09,94.35,,,,,
2012-06-11,94.35,,,,,
2012-06-12,94.49,,,,,
2012-06-13,94.39,,,,,
2012-06-14,94.27,,,,,
2012-06-15,94.2,,,,,
2012-06-16,94.2,,,,,
2012-06-18,94.05,,,,,
2012-06-19,93.93,,,,,
2012-06-20,94.3,,,,,
2012-06-21,94.42,,,,,
2012-06-22,94.5,,,,,
2012-06-23,94.5,,,,,
2012-06-25,94.46,,,,,
2012-06-26,94.46,,,,,
2012-06-27,94.65,,,,,
2012-06-28,94.51,,,,,
2012-06-29,94.65,,,,,
2012-06-30,94.58,,,,,
2012-07-02,94.69,,,,,
2012-07-03,94.71,,,,,
2012-07-04,94.62,,,,,
2012-07-05,94.3,,,,,
2012-07-06,94.1,,,,,
2012-07-07,94.1,,,,,
2012-07-09,94.2,,,,,
2012-07-10,94.49,,,,,
2012-07-11,94.45,,,,,
2012-07-12,94.42,,,,,
2012-07-13,94.4,,,,,
2012-07-14,94.4,,,,,
2012-07-16,94.4,,,,,
2012-07-17,94.55,,,,,
2012-07-18,94.43,,,,,
2012-07-19,94.42,,,,,
2012-07-20,94.4,,,,,
2012-07-21,94.42,,,,,
2012-07-23,94.42,,,,,
2012-07-24,94.42,,,,,
2012-07-25,94.4,,,,,
2012-07-26,94.35,,,,,
2012-07-27,94.6,,,,,
2012-07-28,94.6,,,,,
2012-07-30,94.55,,,,,
2012-07-31,94.6,,,,,
2012-08-01,94.7,,,,,
2012-08-02,94.7,,,,,
2012-08-03,94.7,,,,,
2012-08-04,94.7,,,,,
2012-08-06,94.2,,,,,
2012-08-07,94.3,,,,,
2012-08-08,94.3,,,,,
2012-08-09,94.1,,,,,
2012-08-10,94.1,,,,,
2012-08-11,94.1,,,,,
2012-08-13,94.5,,,,,
2012-08-14,94.5,,,,,
2012-08-15,94.5,,,,,
2012-08-16,94.5,,,,,
2012-08-17,94.52,,,,,
2012-08-18,94.52,,,,,
2012-08-20,94.42,,,,,
2012-08-21,94.45,,,,,
2012-08-22,94.45,,,,,
2012-08-23,94.75,,,,,
2012-08-24,94.95,,,,,
2012-08-25,94.95,,,,,
2012-08-27,94.95,,,,,
2012-08-28,94.88,,,,,
2012-08-29,94.75,,,,,
2012-08-30,94.57,,,,,
2012-08-31,94.55,,,,,
2012-09-01,94.55,,,,,
2012-09-03,94.72,,,,,
2012-09-04,94.85,,,,,
2012-09-05,94.75,,,,,
2012-09-06,94.7,,,,,
2012-09-07,94.75,,,,,
2012-09-08,94.75,,,,,
2012-09-10,94.75,,,,,
2012-09-11,94.7,,,,,
2012-09-12,94.565,,,,,
2012-09-13,94.65,,,,,
2012-09-14,94.52,,,,,
2012-09-15,94.65,,,,,
2012-09-17,94.6,,,,,
2012-09-18,94.5,,,,,
2012-09-19,94.55,,,,,
2012-09-20,94.5,,,,,
2012-09-21,94.65,,,,,
2012-09-22,94.65,,,,,
2012-09-24,94.65,,,,,
2012-09-25,94.6,,,,,
2012-09-26,94.8,,,,,
2012-09-27,94.9,,,,,
2012-09-28,94.9,,,,,
2012-09-29,94.9,,,,,
2012-10-01,94.95,,,,,
2012-10-02,95,,,,,
2012-10-03,95.25,,,,,
2012-10-04,95.45,,,,,
2012-10-05,95.52,,,,,
2012-10-06,95.52,,,,,
2012-10-08,95.5,,,,,
2012-10-09,95.6,,,,,
2012-10-10,95.53,,,,,
2012-10-11,95.6,,,,,
2012-10-12,95.58,,,,,
2012-10-13,95.5,,,,,
2012-10-15,95.4,,,,,
2012-10-16,95.35,,,,,
2012-10-17,95.5,,,,,
2012-10-18,95.5,,,,,
2012-10-19,95.45,,,,,
2012-10-20,95.45,,,,,
2012-10-22,95.5,,,,,
2012-10-23,95.6,,,,,
2012-10-24,95.7,,,,,
2012-10-25,95.85,,,,,
2012-10-26,95.85,,,,,
2012-10-27,95.85,,,,,
2012-10-29,95.85,,,,,
2012-10-30,95.85,,,,,
2012-10-31,95.92,,,,,
2012-11-01,95.5,,,,,
2012-11-02,95.8,,,,,
2012-11-03,95.8,,,,,
2012-11-05,96.2,,,,,
2012-11-06,96.32,,,,,
2012-11-07,95.95,,,,,
2012-11-08,96,,,,,
2012-11-09,96,,,,,
2012-11-10,96,,,,,
2012-11-12,95.9,,,,,
2012-11-13,95.95,,,,,
2012-11-14,95.95,,,,,
2012-11-15,95.85,,,,,
2012-11-16,96,,,,,
2012-11-17,96,,,,,
2012-11-19,96.2,,,,,
2012-11-20,96,,,,,
2012-11-21,95.98,,,,,
2012-11-22,95.98,,,,,
2012-11-23,96.05,,,,,
2012-11-24,96.1,,,,,
2012-11-26,96.22,,,,,
2012-11-27,96.15,,,,,
2012-11-28,96.55,,,,,
2012-11-29,96.62,,,,,
2012-11-30,96.58,,,,,
2012-12-01,96.58,,,,,
2012-12-03,96.63,,,,,
2012-12-04,96.58,,,,,
2012-12-05,96.65,,,,,
2012-12-06,96.62,,,,,
2012-12-07,96.8,,,,,
2012-12-08,96.8,,,,,
2012-12-10,97,,,,,
2012-12-11,97.15,,,,,
2012-12-12,97.25,,,,,
2012-12-13,97.55,,,,,
2012-12-14,97.7,,,,,
2012-12-15,97.7,,,,,
2012-12-17,98.15,,,,,
2012-12-18,97.95,,,,,
2012-12-19,97.8,,,,,
2012-12-20,97.5,,,,,
2012-12-21,97.58,,,,,
2012-12-22,97.58,,,,,
2012-12-24,97.55,,,,,
2012-12-25,97.55,,,,,
2012-12-26,97.45,,,,,
2012-12-27,97.5,,,,,
