Date,Actual Price,Predicted Price
2023-03-24,13470.9,13596.020690932886
2023-03-25,13486.5,13490.92507138778
2023-03-26,13488.0,13498.786912893409
2023-03-27,13341.8,13502.842365719363
2023-03-28,13455.4,13353.493500320057
2023-03-29,13400.1,13464.902363410089
2023-03-30,13527.5,13395.43318456773
2023-03-31,13460.6,13527.236080656287
2023-04-01,13456.4,13445.350095491132
2023-04-02,13456.7,13458.647584093687
2023-04-03,13622.3,13440.159657796312
2023-04-04,13968.6,13618.45128633303
2023-04-05,14026.6,13935.642116947343
2023-04-06,13902.0,14018.77101246068
2023-04-07,13728.1,13899.0790473346
2023-04-08,13728.1,13757.70987511901
2023-04-09,13489.3,13746.94948811093
2023-04-10,13487.6,13527.762197864617
2023-04-11,13904.6,13511.295455608008
2023-04-12,13966.2,13909.311925583794
2023-04-13,13992.6,13952.648746286788
2023-04-14,13734.5,13996.000657633616
2023-04-15,13498.7,13734.21426945414
2023-04-16,13499.1,13525.286783071653
2023-04-17,13670.0,13499.462412606774
2023-04-18,13698.1,13670.993907248194
2023-04-19,13472.1,13674.511400693009
2023-04-20,13680.0,13474.854429948318
2023-04-21,13530.7,13657.39415387401
2023-04-22,13533.3,13522.11276601622
2023-04-23,13533.3,13521.022963465126
2023-04-24,13570.2,13524.131711151274
2023-04-25,13628.6,13558.38440888244
2023-04-26,13580.8,13619.324773216546
2023-04-27,13582.1,13574.65270818903
2023-04-28,13581.3,13583.707927962856
2023-04-29,13589.7,13581.247398425121
2023-04-30,13592.5,13596.010265294413
2023-05-01,13529.0,13595.659566474249
2023-05-02,13785.6,13539.819634983873
2023-05-03,13900.8,13783.39399596333
2023-05-04,14007.8,13895.034613251984
2023-05-05,13791.4,14006.557791648349
2023-05-06,13782.3,13802.000275329938
2023-05-07,13781.8,13804.280014399963
2023-05-08,13802.8,13793.114453855691
2023-05-09,13935.7,13820.750265754874
2023-05-10,13909.8,13936.320631658626
2023-05-11,13968.3,13917.997721001226
2023-05-12,14313.0,13968.168861691916
2023-05-13,14316.6,14305.399465262779
2023-05-14,13765.9,14304.752605233189
2023-05-15,13831.4,13794.437868786394
2023-05-16,13506.0,13852.133785424054
2023-05-17,13604.9,13526.991273037902
2023-05-18,13463.8,13620.141270071248
2023-05-19,13596.6,13456.78074389246
2023-05-20,13565.4,13591.513132041579
2023-05-21,13569.5,13532.060033123133
2023-05-22,13609.4,13555.4767629896
2023-05-23,13628.7,13569.625722609506
