s_close,s_date
101.558,"Aug 15, 2014"
101.652,"Aug 18, 2014"
101.671,"Aug 19, 2014"
101.694,"Aug 20, 2014"
101.716,"Aug 21, 2014"
101.739,"Aug 22, 2014"
101.777,"Aug 25, 2014"
101.826,"Aug 26, 2014"
101.847,"Aug 27, 2014"
101.869,"Aug 28, 2014"
101.897,"Aug 29, 2014"
101.961,"Sep 01, 2014"
101.985,"Sep 02, 2014"
102.009,"Sep 03, 2014"
102.03,"Sep 04, 2014"
102.05,"Sep 05, 2014"
102.119,"Sep 08, 2014"
102.146,"Sep 09, 2014"
102.169,"Sep 10, 2014"
102.188,"Sep 11, 2014"
102.208,"Sep 12, 2014"
102.278,"Sep 15, 2014"
102.295,"Sep 16, 2014"
102.318,"Sep 17, 2014"
102.34,"Sep 18, 2014"
102.362,"Sep 19, 2014"
102.431,"Sep 22, 2014"
102.455,"Sep 23, 2014"
102.483,"Sep 24, 2014"
102.506,"Sep 25, 2014"
102.525,"Sep 26, 2014"
102.588,"Sep 29, 2014"
102.61,"Sep 30, 2014"
102.631,"Oct 01, 2014"
102.66,"Oct 02, 2014"
102.686,"Oct 03, 2014"
102.845,"Oct 10, 2014"
102.915,"Oct 13, 2014"
102.94,"Oct 14, 2014"
102.963,"Oct 15, 2014"
102.986,"Oct 16, 2014"
103.009,"Oct 17, 2014"
103.087,"Oct 20, 2014"
103.111,"Oct 21, 2014"
103.123,"Oct 22, 2014"
103.14,"Oct 23, 2014"
103.163,"Oct 24, 2014"
103.233,"Oct 27, 2014"
103.254,"Oct 28, 2014"
103.277,"Oct 29, 2014"
103.3,"Oct 30, 2014"
103.329,"Oct 31, 2014"
103.359,"Nov 01, 2014"
103.482,"Nov 05, 2014"
103.507,"Nov 06, 2014"
103.53,"Nov 07, 2014"
103.599,"Nov 10, 2014"
103.621,"Nov 11, 2014"
103.643,"Nov 12, 2014"
103.66,"Nov 13, 2014"
103.696,"Nov 14, 2014"
103.768,"Nov 17, 2014"
103.823,"Nov 18, 2014"
103.842,"Nov 19, 2014"
103.857,"Nov 20, 2014"
103.872,"Nov 21, 2014"
103.931,"Nov 24, 2014"
103.962,"Nov 25, 2014"
103.984,"Nov 26, 2014"
104.001,"Nov 27, 2014"
104.021,"Nov 28, 2014"
104.06,"Dec 01, 2014"
