Date,Silver Price (oz),Silver Price (gram)
9/13/2017,"1,886.59",60.655
9/14/2017,"1,878.80",60.405
9/15/2017,"1,853.55",59.593
9/18/2017,"1,814.39",58.334
9/19/2017,"1,823.67",58.632
9/20/2017,"1,804.56",58.018
9/21/2017,"1,785.76",57.414
9/22/2017,"1,793.29",57.655
9/25/2017,"1,804.71",58.023
9/26/2017,"1,771.94",56.969
9/27/2017,"1,768.67",56.864
9/28/2017,"1,776.73",57.123
9/29/2017,"1,764.55",56.732
10/2/2017,"1,750.88",56.292
10/3/2017,"1,756.98",56.488
10/4/2017,"1,750.88",56.292
10/5/2017,"1,756.22",56.464
10/6/2017,"1,766.44",56.792
10/9/2017,"1,786.56",57.439
10/10/2017,"1,801.62",57.923
10/11/2017,"1,803.15",57.972
10/12/2017,"1,816.08",58.388
10/13/2017,"1,834.68",58.986
10/16/2017,"1,814.68",58.343
10/17/2017,"1,796.24",57.751
10/18/2017,"1,782.95",57.323
10/19/2017,"1,814.53",58.338
10/20/2017,"1,795.69",57.733
10/23/2017,"1,801.60",57.923
10/24/2017,"1,781.31",57.27
10/25/2017,"1,783.07",57.327
10/26/2017,"1,768.22",56.85
10/27/2017,"1,778.29",57.173
10/30/2017,"1,775.95",57.098
10/31/2017,"1,757.48",56.504
11/1/2017,"1,806.82",58.091
11/2/2017,"1,803.56",57.986
11/3/2017,"1,780.22",57.236
11/6/2017,"1,808.29",58.138
11/7/2017,"1,787.17",57.459
11/8/2017,"1,793.65",57.667
11/9/2017,"1,788.52",57.502
11/10/2017,"1,773.55",57.021
11/13/2017,"1,794.11",57.682
11/14/2017,"1,782.04",57.294
11/15/2017,"1,791.86",57.61
11/16/2017,"1,799.25",57.847
11/17/2017,"1,823.51",58.627
11/20/2017,"1,792.51",57.63
11/21/2017,"1,787.05",57.455
11/22/2017,"1,791.12",57.586
11/23/2017,"1,800.57",57.89
11/24/2017,"1,793.17",57.652
11/27/2017,"1,804.99",58.032
11/28/2017,"1,785.05",57.391
11/29/2017,"1,746.53",56.152
11/30/2017,"1,732.49",55.701
12/1/2017,"1,734.02",55.75
12/4/2017,"1,722.92",55.393
12/5/2017,"1,705.44",54.831
12/6/2017,"1,686.92",54.236
12/7/2017,"1,659.33",53.349
12/8/2017,"1,678.09",53.952
12/11/2017,"1,693.61",54.451
12/12/2017,"1,713.68",55.096
12/13/2017,"1,743.19",56.045
12/14/2017,"1,754.31",56.402
12/15/2017,"1,770.62",56.927
12/18/2017,"1,774.02",57.036
12/19/2017,"1,780.72",57.251
12/20/2017,"1,790.49",57.566
12/21/2017,"1,786.71",57.444
12/22/2017,"1,811.79",58.25
12/25/2017,"1,804.06",58.002
12/26/2017,"1,830.60",58.855
12/27/2017,"1,846.03",59.351
12/28/2017,"1,864.02",59.93
12/29/2017,"1,872.05",60.188
1/1/2018,"1,878.83",60.406
1/2/2018,"1,904.91",61.244
1/3/2018,"1,894.40",60.906
1/4/2018,"1,901.22",61.126
1/5/2018,"1,910.62",61.428
1/8/2018,"1,895.96",60.956
1/9/2018,"1,873.90",60.247
1/10/2018,"1,880.60",60.463
1/11/2018,"1,883.99",60.572
1/12/2018,"1,905.72",61.27
1/15/2018,"1,921.96",61.792
1/16/2018,"1,899.86",61.082
1/17/2018,"1,889.40",60.746
1/18/2018,"1,879.78",60.436
1/19/2018,"1,882.22",60.515
1/22/2018,"1,884.57",60.59
1/23/2018,"1,889.31",60.743
1/24/2018,"1,936.80",62.27
1/25/2018,"1,916.31",61.611
1/26/2018,"1,924.95",61.889
1/29/2018,"1,899.30",61.064
1/30/2018,"1,897.15",60.995
1/31/2018,"1,919.92",61.727
2/1/2018,"1,903.52",61.2
2/2/2018,"1,835.68",59.018
2/5/2018,"1,855.25",59.648
2/6/2018,"1,846.06",59.352
2/7/2018,"1,818.22",58.457
2/8/2018,"1,819.26",58.49
2/9/2018,"1,810.98",58.224
2/12/2018,"1,833.46",58.947
2/13/2018,"1,837.08",59.063
2/14/2018,"1,871.32",60.164
2/15/2018,"1,866.35",60.005
2/16/2018,"1,840.98",59.189
2/19/2018,"1,843.79",59.279
2/20/2018,"1,821.91",58.576
2/21/2018,"1,829.81",58.83
2/22/2018,"1,836.88",59.057
2/23/2018,"1,828.47",58.787
2/26/2018,"1,839.66",59.146
2/27/2018,"1,818.28",58.459
2/28/2018,"1,816.15",58.391
3/1/2018,"1,823.08",58.613
3/2/2018,"1,825.55",58.693
3/5/2018,"1,819.08",58.485
3/6/2018,"1,857.82",59.73
3/7/2018,"1,825.92",58.705
3/8/2018,"1,825.24",58.683
3/9/2018,"1,838.20",59.099
3/12/2018,"1,833.02",58.933
3/13/2018,"1,832.75",58.924
3/14/2018,"1,833.03",58.933
3/15/2018,"1,814.96",58.352
3/16/2018,"1,805.95",58.063
3/19/2018,"1,805.45",58.046
3/20/2018,"1,790.61",57.569
3/21/2018,"1,905.69",61.269
3/22/2018,"1,904.02",61.216
3/23/2018,"1,913.49",61.52
3/26/2018,"1,930.32",62.061
3/27/2018,"1,912.54",61.49
3/28/2018,"1,886.65",60.657
3/29/2018,"1,890.95",60.795
3/30/2018,"1,893.53",60.878
4/2/2018,"1,920.22",61.737
4/3/2018,"1,900.09",61.089
4/4/2018,"1,887.89",60.697
4/5/2018,"1,901.17",61.124
4/6/2018,"1,891.64",60.818
4/9/2018,"1,903.11",61.186
4/10/2018,"1,917.21",61.64
4/11/2018,"1,927.75",61.979
4/12/2018,"1,906.95",61.31
4/13/2018,"1,925.41",61.903
4/16/2018,"1,933.58",62.166
4/17/2018,"1,937.19",62.282
4/18/2018,"1,989.95",63.978
4/19/2018,"1,994.47",64.124
4/20/2018,"1,978.78",63.619
4/23/2018,"1,926.70",61.945
4/24/2018,"1,937.50",62.292
4/25/2018,"1,918.63",61.685
4/26/2018,"1,915.24",61.576
4/27/2018,"1,910.62",61.428
4/30/2018,"1,890.09",60.768
5/1/2018,"1,876.29",60.324
5/2/2018,"1,896.01",60.958
5/3/2018,"1,902.41",61.164
5/4/2018,"1,912.93",61.502
5/7/2018,"1,909.38",61.388
5/8/2018,"1,909.56",61.394
5/9/2018,"1,907.40",61.324
5/10/2018,"1,934.34",62.19
5/11/2018,"1,925.39",61.903
5/14/2018,"1,912.38",61.484
5/15/2018,"1,884.68",60.594
5/16/2018,"1,895.04",60.927
5/17/2018,"1,902.42",61.164
5/18/2018,"1,904.45",61.229
5/21/2018,"1,909.44",61.39
5/22/2018,"1,925.31",61.9
5/23/2018,"1,904.51",61.231
5/24/2018,"1,927.22",61.961
5/25/2018,"1,907.04",61.313
5/28/2018,"1,909.20",61.382
5/29/2018,"1,899.67",61.076
5/30/2018,"1,909.91",61.405
5/31/2018,"1,902.31",61.161
6/1/2018,"1,896.17",60.963
6/4/2018,"1,901.70",61.141
6/5/2018,"1,907.57",61.33
6/6/2018,"1,930.60",62.07
6/7/2018,"1,936.33",62.254
6/8/2018,"1,941.54",62.422
6/11/2018,"1,957.22",62.926
6/12/2018,"1,947.92",62.627
6/13/2018,"2,009.76",64.615
6/14/2018,"2,012.15",64.692
6/15/2018,"1,984.87",63.815
6/18/2018,"1,981.00",63.691
6/19/2018,"1,978.86",63.622
6/20/2018,"1,983.25",63.763
6/21/2018,"1,986.48",63.867
6/22/2018,"2,000.67",64.323
6/25/2018,"1,984.63",63.807
6/26/2018,"1,981.09",63.693
6/27/2018,"1,956.95",62.917
6/28/2018,"1,949.97",62.693
6/29/2018,"1,959.32",62.994
7/2/2018,"1,930.04",62.052
7/3/2018,"1,951.95",62.757
7/4/2018,"1,958.67",62.973
7/5/2018,"1,952.35",62.769
7/6/2018,"1,949.84",62.689
7/9/2018,"1,958.96",62.982
7/10/2018,"1,948.75",62.654
7/11/2018,"1,922.31",61.804
7/12/2018,"1,938.10",62.311
7/13/2018,"1,921.93",61.791
7/16/2018,"1,919.79",61.723
7/17/2018,"1,983.95",63.786
7/18/2018,"1,986.82",63.878
7/19/2018,"1,975.20",63.504
7/20/2018,"1,993.53",64.093
7/23/2018,"1,987.73",63.907
7/24/2018,"2,000.48",64.317
7/25/2018,"2,017.15",64.853
7/26/2018,"1,988.64",63.936
7/27/2018,"1,999.61",64.289
7/30/2018,"1,885.03",60.605
7/31/2018,"1,916.70",61.623
8/1/2018,"1,902.70",61.173
8/2/2018,"1,886.83",60.663
8/3/2018,"1,913.66",61.526
8/6/2018,"1,901.70",61.141
8/7/2018,"1,901.63",61.139
8/8/2018,"1,904.83",61.242
8/9/2018,"1,904.73",61.238
8/10/2018,"1,898.15",61.027
8/13/2018,"1,856.37",59.684
8/14/2018,"1,865.64",59.982
8/15/2018,"1,823.84",58.638
8/16/2018,"1,812.47",58.272
8/17/2018,"1,830.49",58.852
8/20/2018,"1,818.65",58.471
8/21/2018,"1,815.18",58.359
8/22/2018,"1,808.38",58.141
8/23/2018,"1,785.95",57.42
8/24/2018,"1,808.90",58.157
8/27/2018,"1,833.29",58.942
8/28/2018,"1,816.10",58.389
8/29/2018,"1,817.73",58.441
8/30/2018,"1,791.24",57.59
8/31/2018,"1,787.90",57.482
9/3/2018,"1,784.03",57.358
9/4/2018,"1,745.59",56.122
9/5/2018,"1,749.13",56.236
9/6/2018,"1,745.81",56.129
9/7/2018,"1,746.27",56.144
9/10/2018,"1,747.27",56.176
9/11/2018,"1,740.18",55.948
9/12/2018,"1,754.41",56.406
9/13/2018,"1,752.75",56.352
9/14/2018,"1,742.03",56.008
9/17/2018,"1,742.15",56.011
9/18/2018,"1,747.86",56.195
9/19/2018,"1,758.04",56.522
9/20/2018,"1,769.20",56.881
9/21/2018,"1,769.44",56.889
9/24/2018,"1,759.68",56.575
9/25/2018,"1,790.91",57.579
9/26/2018,"1,775.36",57.079
9/28/2018,"1,810.99",58.225
10/1/2018,"1,786.27",57.43
10/2/2018,"1,818.91",58.479
10/3/2018,"1,807.59",58.116
10/4/2018,"1,802.06",57.937
10/5/2018,"1,808.42",58.142
10/8/2018,"1,774.13",57.04
10/9/2018,"1,770.72",56.93
10/10/2018,"1,834.39",58.977
10/11/2018,"1,922.51",61.81
10/12/2018,"1,945.78",62.558
10/15/2018,"1,940.25",62.38
10/16/2018,"1,936.17",62.249
10/17/2018,"1,940.70",62.395
10/18/2018,"1,938.08",62.311
10/19/2018,"1,951.57",62.744
10/22/2018,"1,936.24",62.251
10/23/2018,"1,972.35",63.412
10/24/2018,"1,962.31",63.09
10/25/2018,"1,933.18",62.153
10/26/2018,"1,963.93",63.142
10/29/2018,"1,925.46",61.905
10/30/2018,"1,917.46",61.648
10/31/2018,"1,907.10",61.315
11/1/2018,"1,965.86",63.204
11/2/2018,"1,965.78",63.201
11/5/2018,"1,957.40",62.932
11/6/2018,"1,943.73",62.492
11/7/2018,"1,947.40",62.61
11/8/2018,"1,922.91",61.823
11/9/2018,"1,896.70",60.98
11/12/2018,"1,882.27",60.516
11/13/2018,"1,865.32",59.971
11/14/2018,"1,898.63",61.042
11/15/2018,"1,915.27",61.577
11/16/2018,"1,930.60",62.07
11/19/2018,"1,935.02",62.212
11/20/2018,"1,925.13",61.894
11/21/2018,"1,946.80",62.591
11/22/2018,"1,950.46",62.709
11/23/2018,"1,920.94",61.76
11/26/2018,"1,915.93",61.599
11/27/2018,"1,906.02",61.28
11/28/2018,"1,926.18",61.928
11/29/2018,"1,921.35",61.773
11/30/2018,"1,902.48",61.166
12/3/2018,"2,000.20",64.308
12/4/2018,"2,000.22",64.309
12/5/2018,"2,008.56",64.577
12/6/2018,"2,006.04",64.496
12/7/2018,"2,029.50",65.25
12/10/2018,"2,019.87",64.94
12/11/2018,"2,032.33",65.341
12/12/2018,"2,050.08",65.912
12/13/2018,"2,057.18",66.14
12/14/2018,"2,025.64",65.126
12/17/2018,"2,046.99",65.812
12/18/2018,"2,045.28",65.757
12/19/2018,"2,041.53",65.637
12/20/2018,"2,053.72",66.029
12/21/2018,"2,035.00",65.427
12/24/2018,"2,063.29",66.336
12/25/2018,"2,056.82",66.128
12/26/2018,"2,102.81",67.607
12/27/2018,"2,121.86",68.22
12/28/2018,"2,139.95",68.801
12/31/2018,"2,166.58",69.657
1/2/2019,"2,161.85",69.505
1/3/2019,"2,189.48",70.393
1/4/2019,"2,181.88",70.149
1/7/2019,"2,177.55",70.01
1/8/2019,"2,184.67",70.239
1/9/2019,"2,203.64",70.849
1/10/2019,"2,178.38",70.036
1/11/2019,"2,181.07",70.123
1/14/2019,"2,192.57",70.493
1/15/2019,"2,167.08",69.673
1/16/2019,"2,178.12",70.028
1/17/2019,"2,169.42",69.748
1/18/2019,"2,134.83",68.636
1/21/2019,"2,136.36",68.685
1/22/2019,"2,145.23",68.971
1/23/2019,"2,145.21",68.97
1/24/2019,"2,139.01",68.771
1/25/2019,"2,191.01",70.443
1/28/2019,"2,192.44",70.489
1/29/2019,"2,210.55",71.071
1/30/2019,"2,239.46",72.0
1/31/2019,"2,243.99",72.146
2/1/2019,"2,201.84",70.791
2/4/2019,"2,210.69",71.075
2/5/2019,"2,201.05",70.765
2/6/2019,"2,181.10",70.124
2/7/2019,"2,192.82",70.501
2/8/2019,"2,197.13",70.64
2/11/2019,"2,191.35",70.453
2/12/2019,"2,192.07",70.477
2/13/2019,"2,180.44",70.103
2/14/2019,"2,180.45",70.103
2/15/2019,"2,196.41",70.616
2/18/2019,"2,207.02",70.957
2/19/2019,"2,222.59",71.458
2/20/2019,"2,236.98",71.921
2/21/2019,"2,211.77",71.11
2/22/2019,"2,224.43",71.517
2/25/2019,"2,216.39",71.258
2/26/2019,"2,221.05",71.408
2/27/2019,"2,194.98",70.57
2/28/2019,"2,180.57",70.107
3/1/2019,"2,108.56",67.792
3/4/2019,"2,106.82",67.736
3/5/2019,"2,107.30",67.751
3/6/2019,"2,098.26",67.461
3/7/2019,"2,101.39",67.561
3/8/2019,"2,143.83",68.926
3/11/2019,"2,136.04",68.675
3/12/2019,"2,158.77",69.406
3/13/2019,"2,152.39",69.201
3/14/2019,"2,124.05",68.29
3/15/2019,"2,129.62",68.469
3/18/2019,"2,153.17",69.226
3/19/2019,"2,149.90",69.121
3/20/2019,"2,173.03",69.864
3/21/2019,"2,162.87",69.538
3/22/2019,"2,155.92",69.314
3/25/2019,"2,178.00",70.024
3/26/2019,"2,170.15",69.772
3/27/2019,"2,148.03",69.061
3/28/2019,"2,114.12",67.97
3/29/2019,"2,131.88",68.542
4/1/2019,"2,126.70",68.375
4/2/2019,"2,121.27",68.201
4/3/2019,"2,145.73",68.987
4/4/2019,"2,143.54",68.916
4/5/2019,"2,136.38",68.686
4/8/2019,"2,159.54",69.431
4/9/2019,"2,155.09",69.288
4/10/2019,"2,157.70",69.372
4/11/2019,"2,125.60",68.34
4/12/2019,"2,117.35",68.074
4/15/2019,"2,129.32",68.459
4/16/2019,"2,126.10",68.356
4/17/2019,"2,123.33",68.267
4/18/2019,"2,124.04",68.289
4/19/2019,"2,124.70",68.311
4/22/2019,"2,127.32",68.395
4/23/2019,"2,100.00",67.517
4/24/2019,"2,114.23",67.974
4/25/2019,"2,118.31",68.105
4/26/2019,"2,134.13",68.614
4/29/2019,"2,113.19",67.941
4/30/2019,"2,117.14",68.068
5/1/2019,"2,080.89",66.902
5/2/2019,"2,069.28",66.529
5/3/2019,"2,112.55",67.92
5/6/2019,"2,112.23",67.91
5/7/2019,"2,109.73",67.829
5/8/2019,"2,102.07",67.583
5/9/2019,"2,090.34",67.206
5/10/2019,"2,092.93",67.289
5/13/2019,"2,094.52",67.341
5/14/2019,"2,097.25",67.428
5/15/2019,"2,097.60",67.439
5/16/2019,"2,058.63",66.186
5/17/2019,"2,074.54",66.698
5/20/2019,"2,140.48",68.818
5/21/2019,"2,180.91",70.118
5/22/2019,"2,201.14",70.768
5/23/2019,"2,219.42",71.356
5/24/2019,"2,214.41",71.195
5/27/2019,"2,201.85",70.791
5/28/2019,"2,167.53",69.688
5/29/2019,"2,162.54",69.527
5/30/2019,"2,194.94",70.569
5/31/2019,"2,141.22",68.842
6/3/2019,"2,170.29",69.777
6/4/2019,"2,185.70",70.272
6/5/2019,"2,181.32",70.131
6/6/2019,"2,194.37",70.551
6/7/2019,"2,245.19",72.185
6/10/2019,"2,217.50",71.294
6/11/2019,"2,234.16",71.83
6/12/2019,"2,239.46",72.0
6/13/2019,"2,269.77",72.975
6/14/2019,"2,282.24",73.376
6/17/2019,"2,327.66",74.836
6/18/2019,"2,357.28",75.788
6/19/2019,"2,376.33",76.401
6/20/2019,"2,428.80",78.088
6/21/2019,"2,408.16",77.424
6/24/2019,"2,433.38",78.235
6/25/2019,"2,408.89",77.448
6/26/2019,"2,400.71",77.185
6/27/2019,"2,457.90",79.023
6/28/2019,"2,496.75",80.272
6/30/2019,"2,488.55",80.009
7/1/2019,"2,458.74",79.05
7/2/2019,"2,408.30",77.429
7/3/2019,"2,428.18",78.068
7/4/2019,"2,421.64",77.858
7/5/2019,"2,354.05",75.684
7/7/2019,"2,350.20",75.561
7/8/2019,"2,376.43",76.404
7/9/2019,"2,391.43",76.886
7/10/2019,"2,418.07",77.743
7/11/2019,"2,397.23",77.073
7/12/2019,"2,405.39",77.335
7/14/2019,"2,420.58",77.824
7/15/2019,"2,456.16",78.967
7/16/2019,"2,483.59",79.849
7/17/2019,"2,542.49",81.743
7/18/2019,"2,603.72",83.712
7/19/2019,"2,592.23",83.342
7/21/2019,"2,592.60",83.354
7/22/2019,"2,615.31",84.084
7/23/2019,"2,624.81",84.39
7/24/2019,"2,670.55",85.86
7/25/2019,"2,645.96",85.07
7/26/2019,"2,633.89",84.681
7/28/2019,"2,638.64",84.834
7/29/2019,"2,650.43",85.213
7/30/2019,"2,666.70",85.737
7/31/2019,"2,614.27",84.051
8/1/2019,"2,620.00",84.235
8/2/2019,"2,585.27",83.118
8/4/2019,"2,591.08",83.305
8/5/2019,"2,637.34",84.792
8/6/2019,"2,624.69",84.386
8/7/2019,"2,733.07",87.87
8/8/2019,"2,715.48",87.305
8/9/2019,"2,680.05",86.166
8/11/2019,"2,685.78",86.35
8/12/2019,"2,737.61",88.016
8/13/2019,"2,721.30",87.492
8/14/2019,"2,763.43",88.846
8/15/2019,"2,766.36",88.941
8/16/2019,"2,733.18",87.874
8/18/2019,"2,745.47",88.269
8/19/2019,"2,673.02",85.939
8/20/2019,"2,745.04",88.255
8/21/2019,"2,742.28",88.166
8/22/2019,"2,731.27",87.812
8/23/2019,"2,790.29",89.71
8/25/2019,"2,777.26",89.291
8/26/2019,"2,807.28",90.256
8/27/2019,"2,894.32",93.055
8/28/2019,"2,908.82",93.521
8/29/2019,"2,893.26",93.02
8/30/2019,"2,894.93",93.074
9/1/2019,"2,896.70",93.131
9/2/2019,"2,883.73",92.714
9/3/2019,"3,034.23",97.553
9/4/2019,"3,067.69",98.629
9/5/2019,"2,930.30",94.211
9/6/2019,"2,837.82",91.238
9/8/2019,"2,829.57",90.973
9/9/2019,"2,810.00",90.344
9/10/2019,"2,824.24",90.801
9/11/2019,"2,831.63",91.039
9/12/2019,"2,830.77",91.011
9/13/2019,"2,732.75",87.86
9/16/2019,"2,776.71",89.273
9/17/2019,"2,819.07",90.635
9/18/2019,"2,773.46",89.169
9/19/2019,"2,790.90",89.73
9/20/2019,"2,818.39",90.613
9/22/2019,"2,813.36",90.452
9/23/2019,"2,918.59",93.835
9/24/2019,"2,917.91",93.813
9/25/2019,"2,817.72",90.592
9/26/2019,"2,811.43",90.389
9/27/2019,"2,750.29",88.424
9/29/2019,"2,747.71",88.341
9/30/2019,"2,678.56",86.118
10/1/2019,"2,708.37",87.076
10/2/2019,"2,749.07",88.385
10/3/2019,"2,761.28",88.777
10/4/2019,"2,744.77",88.246
10/6/2019,"2,756.52",88.624
10/7/2019,"2,726.13",87.647
10/8/2019,"2,787.72",89.627
10/9/2019,"2,803.79",90.144
10/10/2019,"2,742.68",88.179
10/11/2019,"2,746.11",88.289
10/13/2019,"2,741.81",88.151
10/14/2019,"2,767.54",88.978
10/15/2019,"2,725.03",87.612
10/16/2019,"2,716.16",87.327
10/17/2019,"2,739.29",88.07
10/18/2019,"2,736.14",87.969
10/21/2019,"2,739.98",88.092
10/22/2019,"2,743.93",88.22
10/23/2019,"2,739.85",88.088
10/24/2019,"2,777.13",89.287
10/25/2019,"2,811.25",90.384
10/28/2019,"2,776.93",89.28
10/29/2019,"2,769.48",89.041
10/30/2019,"2,777.66",89.304
10/31/2019,"2,813.18",90.446
11/1/2019,"2,807.36",90.259
11/3/2019,"2,808.69",90.301
11/4/2019,"2,804.71",90.173
11/5/2019,"2,746.50",88.302
11/6/2019,"2,751.39",88.459
11/7/2019,"2,671.51",85.891
11/8/2019,"2,622.13",84.303
11/10/2019,"2,628.81",84.518
11/11/2019,"2,625.26",84.404
11/12/2019,"2,622.67",84.321
11/13/2019,"2,642.95",84.973
11/14/2019,"2,650.02",85.2
11/15/2019,"2,638.05",84.815
11/17/2019,"2,636.31",84.759
11/18/2019,"2,657.03",85.425
11/19/2019,"2,675.53",86.02
11/20/2019,"2,677.82",86.094
11/21/2019,"2,657.81",85.451
11/22/2019,"2,643.50",84.99
11/24/2019,"2,629.69",84.546
11/25/2019,"2,626.17",84.433
11/26/2019,"2,653.46",85.311
11/27/2019,"2,638.91",84.843
11/28/2019,"2,631.79",84.614
11/29/2019,"2,643.55",84.992
12/1/2019,"2,632.25",84.629
12/2/2019,"2,626.66",84.449
12/3/2019,"2,664.10",85.653
12/4/2019,"2,617.47",84.154
12/5/2019,"2,630.18",84.562
12/6/2019,"2,566.41",82.512
12/8/2019,"2,569.98",82.627
12/9/2019,"2,574.44",82.77
12/10/2019,"2,582.37",83.025
12/11/2019,"2,615.34",84.085
12/12/2019,"2,617.28",84.147
12/13/2019,"2,624.07",84.366
12/15/2019,"2,623.97",84.363
12/16/2019,"2,640.73",84.901
12/17/2019,"2,635.91",84.746
12/18/2019,"2,637.29",84.791
12/19/2019,"2,636.25",84.758
12/20/2019,"2,663.07",85.62
12/22/2019,"2,657.54",85.442
12/23/2019,"2,702.00",86.871
12/24/2019,"2,751.86",88.474
12/25/2019,"2,748.56",88.368
12/26/2019,"2,773.00",89.154
12/27/2019,"2,750.60",88.434
12/29/2019,"2,759.60",88.723
12/30/2019,"2,775.59",89.237
12/31/2019,"2,765.75",88.921
1/1/2020,"2,785.46",89.555
1/2/2020,"2,791.83",89.759
1/3/2020,"2,796.71",89.916
1/5/2020,"2,816.06",90.538
1/6/2020,"2,809.98",90.343
1/7/2020,"2,881.27",92.635
1/8/2020,"2,808.34",90.29
1/9/2020,"2,771.31",89.1
1/10/2020,"2,803.47",90.134
1/12/2020,"2,791.15",89.738
1/13/2020,"2,776.58",89.269
1/14/2020,"2,762.19",88.806
1/15/2020,"2,787.97",89.635
1/16/2020,"2,776.69",89.273
1/17/2020,"2,788.20",89.643
1/19/2020,"2,788.97",89.667
1/20/2020,"2,795.82",89.888
1/21/2020,"2,745.24",88.261
1/22/2020,"2,763.23",88.84
1/23/2020,"2,749.17",88.388
1/24/2020,"2,801.03",90.055
1/26/2020,"2,814.64",90.493
1/27/2020,"2,795.13",89.866
1/28/2020,"2,700.89",86.836
1/29/2020,"2,714.01",87.258
1/30/2020,"2,756.65",88.628
1/31/2020,"2,785.50",89.556
2/2/2020,"2,792.69",89.787
2/3/2020,"2,734.21",87.907
2/4/2020,"2,720.29",87.459
2/5/2020,"2,721.58",87.501
2/6/2020,"2,752.04",88.48
2/7/2020,"2,734.98",87.932
2/9/2020,"2,742.58",88.176
2/10/2020,"2,746.93",88.316
2/11/2020,"2,724.71",87.602
2/12/2020,"2,706.91",87.029
2/13/2020,"2,727.05",87.677
2/14/2020,"2,738.86",88.057
2/16/2020,"2,738.43",88.043
2/17/2020,"2,749.94",88.413
2/18/2020,"2,804.48",90.166
2/19/2020,"2,837.83",91.238
2/20/2020,"2,842.60",91.392
2/21/2020,"2,854.09",91.761
2/23/2020,"2,883.25",92.699
2/24/2020,"2,871.21",92.312
2/25/2020,"2,786.79",89.597
2/26/2020,"2,764.61",88.884
2/27/2020,"2,744.89",88.25
2/28/2020,"2,572.95",82.722
3/1/2020,"2,574.41",82.769
3/2/2020,"2,595.87",83.459
3/3/2020,"2,661.87",85.581
3/4/2020,"2,650.68",85.221
3/5/2020,"2,696.99",86.71
3/6/2020,"2,676.33",86.046
3/8/2020,"2,702.43",86.885
3/9/2020,"2,657.42",85.438
3/10/2020,"2,665.89",85.71
3/11/2020,"2,678.02",86.1
3/12/2020,"2,498.84",80.34
3/13/2020,"2,313.68",74.387
3/15/2020,"2,328.33",74.858
3/16/2020,"2,066.11",66.427
3/17/2020,"2,031.95",65.329
3/18/2020,"1,950.41",62.707
3/19/2020,"1,925.63",61.911
3/20/2020,"1,999.06",64.271
3/22/2020,"1,973.05",63.435
3/23/2020,"2,175.76",69.952
3/24/2020,"2,328.65",74.868
3/25/2020,"2,302.75",74.035
3/26/2020,"2,347.47",75.473
3/27/2020,"2,337.98",75.168
3/29/2020,"2,356.07",75.749
3/30/2020,"2,324.81",74.744
3/31/2020,"2,322.40",74.667
4/1/2020,"2,328.48",74.862
4/2/2020,"2,409.56",77.469
4/3/2020,"2,398.53",77.115
4/5/2020,"2,406.41",77.368
4/6/2020,"2,538.58",81.617
4/7/2020,"2,508.56",80.652
4/8/2020,"2,511.78",80.755
4/9/2020,"2,576.60",82.84
4/10/2020,"2,549.09",81.955
4/12/2020,"2,557.52",82.226
4/13/2020,"2,569.26",82.604
4/14/2020,"2,613.49",84.026
4/15/2020,"2,572.02",82.692
4/16/2020,"2,591.68",83.324
4/17/2020,"2,532.41",81.419
4/20/2020,"2,494.41",80.197
4/21/2020,"2,402.06",77.228
4/22/2020,"2,416.64",77.697
4/23/2020,"2,438.74",78.407
4/24/2020,"2,455.24",78.938
4/26/2020,"2,453.88",78.894
4/27/2020,"2,437.99",78.383
4/28/2020,"2,439.89",78.444
4/29/2020,"2,467.96",79.347
4/30/2020,"2,401.39",77.207
5/1/2020,"2,400.80",77.188
5/3/2020,"2,379.09",76.49
5/4/2020,"2,352.77",75.643
5/5/2020,"2,385.83",76.706
5/6/2020,"2,372.60",76.281
5/7/2020,"2,445.51",78.625
5/8/2020,"2,472.97",79.508
5/11/2020,"2,471.59",79.464
5/12/2020,"2,476.82",79.632
5/13/2020,"2,506.67",80.591
5/14/2020,"2,546.61",81.875
5/15/2020,"2,659.91",85.518
5/17/2020,"2,706.15",87.005
5/18/2020,"2,744.31",88.232
5/19/2020,"2,791.41",89.746
5/20/2020,"2,806.66",90.236
5/21/2020,"2,739.81",88.087
5/22/2020,"2,763.92",88.862
5/24/2020,"2,756.13",88.612
5/25/2020,"2,757.45",88.654
5/26/2020,"2,764.78",88.89
5/27/2020,"2,776.28",89.259
5/28/2020,"2,807.81",90.273
5/29/2020,"2,874.56",92.419
5/31/2020,"2,942.07",94.59
6/1/2020,"2,986.97",96.033
6/2/2020,"2,989.17",96.104
6/3/2020,"2,915.13",93.724
6/4/2020,"2,891.56",92.966
6/5/2020,"2,847.73",91.557
6/7/2020,"2,847.02",91.534
6/8/2020,"2,893.70",93.035
6/9/2020,"2,881.01",92.627
6/10/2020,"2,956.48",95.053
6/11/2020,"2,899.91",93.234
6/12/2020,"2,875.45",92.448
6/14/2020,"2,887.24",92.827
6/15/2020,"2,865.37",92.124
6/16/2020,"2,887.10",92.822
6/17/2020,"2,896.71",93.132
6/18/2020,"2,897.33",93.151
6/19/2020,"2,936.56",94.412
6/21/2020,"2,969.92",95.485
6/22/2020,"2,968.24",95.431
6/23/2020,"3,006.14",96.65
6/24/2020,"2,939.61",94.511
6/25/2020,"2,985.56",95.988
6/26/2020,"2,979.11",95.781
6/28/2020,"2,986.18",96.008
6/29/2020,"3,003.74",96.573
6/30/2020,"3,055.30",98.23
